article_id,source,source_folder,source_type,title,author,published_raw,date,date_parse_note,location,word_count,entities,topics,narrative_lines,summary,file_path
688,News Online Today,News Online Today,aggregator,ELODIS PUBLIC HEALTH FACT SHEET 2002,,2002/05/25,2002-05-25,ok,"ELODIS, Kronos",18,Elodis,,2,The Elodis Community Health Center has published an update to the Wellness for All study performed in 1998.,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/688.txt
109,The Orb,The Orb,derivative_international,DOCUMENTARY CARD OF PUBLIC HEALTH Of ELODIS 2002,,2002/05/26,2002-05-26,ok,"ELODIS, Kronos",106,Elodis|Abila,,2,"The center of health of the Community of Elodis published an update with health for all the study carried out in 1998. The effects of acid displacement hyper of substrate (HASR), a technique of drilling discussed continue to devastate the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Orb/109.txt
115,Daily Pegasus,Daily Pegasus,primary_local,LEAF 2002 OF THE FACT OF THE PUBLIC HEALTH OF ELODIS,,2002/05/27,2002-05-27,ok,"ELODIS, Kronos",114,Elodis|Abila,,2,"The center of the health of the community of Elodis has published an update to the health for all the study made in 1998. The effects of the hyperactive acid retirement of the substratum (HASR), a technique that perforates controversy...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Daily Pegasus/115.txt
349,The Wrap,The Wrap,derivative_international,SHEET 2002 OF THE PUBLIC HEALTH ELODIS,,2002/05/27,2002-05-27,ok,"ELODIS, Kronos",97,Elodis|Abila,,2,"The Community center of health Elodis have already published update to Wellness for study which is carried out in 1998. The impact of the Hyper Acidic disposal of the substrate (HASR), controversial boring technique continues devastate the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Wrap/349.txt
371,News Online Today,News Online Today,aggregator,HANK FLUSS GASTECH COO DIES AT 73,,2003/05/17,2003-05-17,ok,"CENTRUM, Tethys",39,GAStech|Centrum,,,"Hank Fluss, COO of GAStech International, died of a heart attack at his desk in the company's downtown Centrum headquarters. Hank Fluss is survived by his wife of 54 years, Beatriz Fluss, his 5 children, and 12 grandchildren.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/371.txt
587,The World,The World,derivative_international,HANK FLUSS GASTECH COO DIES AT 73,,17 May 2003,2003-05-17,ok,"CENTRUM, Tethys",163,GAStech|Sten Sanjorge|Tethys|Centrum,environment,2,"Hank Fluss, COO of GAStech International, died of a heart attack at his desk in the company's downtown Centrum headquarters. Though Fluss was 73 years old, his death came as a shock. Hank Fluss spent 40 years with GAStech, befriending Sten...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The World/587.txt
59,Who What News,Who What News,derivative_international,HANK FLUSS GASTECH COO DIES AT 73,,2003/05/18,2003-05-18,ok,"CENTRUM, Tethys",126,GAStech|Sten Sanjorge|Centrum,environment,2,"Hank Fluss, COO of GAStech International, died of a heart attack at his desk in the company's downtown Centrum headquarters. Though Fluss was 73 years old, his death came as a shock. Hank Fluss spent 40 years with GAStech, befriending Sten...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Who What News/59.txt
164,The Light of Truth,The Light of Truth,derivative_international,"HANK FLUSS, FOUNDER OF GASTECH, DIES IN 73",,2003/05/19,2003-05-19,ok,"CENTRUM, Tethys",179,GAStech|Sten Sanjorge|Tethys|Centrum,environment,2,"Hank Fluss, co-founder of international GAStech, died of a heart attack at its office in the registered offices of the center of the centrum of the company. Although Fluss was 73 years, his death came like shock. Hank Fluss spent 40 years...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Light of Truth/164.txt
493,The General Post,The General Post,primary_local,THE COO OF GAStech DIES IN 73,,2003/05/19,2003-05-19,ok,"CENTRUM, Tethys",187,GAStech|Sten Sanjorge|Tethys,environment,2,"Sten Sanjorge Sr., COO of international GAStech, died of an attack of the heart in its writing-desk in the centric headquarters of the center of the company. Although Sanjorge was 73 years, its death came like shock. The Sanjorge spent 40...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The General Post/493.txt
686,The Tulip,The Tulip,derivative_international,COO GASTECH OF THE HANK FLUSS DIES at 73,,2003/05/19,2003-05-19,ok,"CENTRUM, Tethys",178,GAStech|Sten Sanjorge|Tethys,environment,2,"Hank Fluss, international COO of GAStech, died to a heart attack at its office in the headquarters of the inner city of the center of the company. Although Fluss 73 were years old, came be dead. Hank Fluss brought 40 years which with...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Tulip/686.txt
251,All News Today,All News Today,aggregator,ELODIS PUBLIC HEALTH FACT SHEET 2004,,2004/05/29,2004-05-29,ok,"ELODIS, Kronos",30,Elodis,,2,The Elodis Community Health Center has published an update to the Wellness for All study performed in 1998. The full report will soon be posted on the Elodis municipal website.,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/All News Today/251.txt
737,Homeland Illumination,Homeland Illumination,primary_local,ELODIS PUBLIC HEALTH FACT SHEET 2004,Petrus Gerhard,29 May 2004,2004-05-29,ok,"ELODIS, Kronos",44,Elodis,,2,The Elodis Community Health Center has published an update to the Wellness for All study performed in 1998. The mortality rate and incidence of chronic illness increased over 252% from prior years. The full report will soon be posted on...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/737.txt
243,The Wrap,The Wrap,derivative_international,SHEET 2004 OF THE PUBLIC HEALTH ELODIS,,2004/05/30,2004-05-30,ok,"ELODIS, Kronos",50,Elodis,,2,The Community center of health Elodis have already published update to Wellness for study which is carried out in 1998. Raised the mortality rate and the by-effect of chronic sickness more than 252% of former years. The elaborate report...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Wrap/243.txt
786,News Online Today,News Online Today,aggregator,ELODIS PUBLIC HEALTH FACT SHEET 2004,,2004/05/30,2004-05-30,ok,"ELODIS, Kronos",18,Elodis,,2,The Elodis Community Health Center has published an update to the Wellness for All study performed in 1998.,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/786.txt
272,Daily Pegasus,Daily Pegasus,primary_local,LEAF 2004 OF THE FACT OF THE PUBLIC HEALTH OF ELODIS,,2004/05/31,2004-05-31,ok,"ELODIS, Kronos",56,Elodis,,2,The center of the health of the community of Elodis has published an update to the health for all the study made in 1998. The index of mortality and the incidence of the chronic disease increased on 252% as of previous years. The report...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Daily Pegasus/272.txt
546,The Orb,The Orb,derivative_international,DOCUMENTARY CARD OF PUBLIC HEALTH Of ELODIS 2004,,2004/05/31,2004-05-31,ok,"ELODIS, Kronos",54,Elodis,,2,The center of health of the Community of Elodis published an update with health for all the study carried out in 1998. The death rate and the incidence of the chronic disease increased more than 252% of the former years. The detailed...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Orb/546.txt
221,Homeland Illumination,Homeland Illumination,primary_local,POK PROTESTS END IN ARRESTS,Maha Salo,05 April 2005,2005-04-05,ok,"ELODIS, Kronos",106,GAStech|POK,protest|security,3,Fifteen members of the Protectors of Kronos (POK) activist organization were arrested by Kronos federal police yesterday following an dispute at the gates of the Tiskele Bend GAStech facility. Protesters arrived pre-dawn to lock arms and...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/221.txt
121,All News Today,All News Today,aggregator,POK PROTESTS END IN ARRESTS,,2005/04/06,2005-04-06,ok,"ELODIS, Kronos",76,GAStech|POK,protest|security,3,"Fifteen members of the Protectors of Kronos (POK) activist organization were arrested by Kronos federal police yesterday following an dispute at the gates of the Tiskele Bend GAStech facility. Swaying, the protesters sang well-known...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/All News Today/121.txt
17,The Wrap,The Wrap,derivative_international,THE END OF PROTESTS POK IN ARRESTS,,2005/04/06,2005-04-06,ok,"ELODIS, Kronos",111,GAStech|POK,protest|security,3,Fifteen members of the guards of Kronos the activist organization (of POK) was arrested Kronos federal police force yesterday after a dispute at the ports of the facility of GAStech of bending Tiskele. Protesters came close weapons to...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Wrap/17.txt
179,News Online Today,News Online Today,aggregator,Protestors Block Traffic to Tiskele Bend Fields,,2005/04/06,2005-04-06,ok,"ABILA, Kronos",56,POK,protest|security,3,More than a dozen POK protesters were handcuffed and taken into custody by police Tuesday for blocking access to the Tiskele Bend fields. The protesters arrived at the entrance to the Tiskele Bend site about 5:30 a.m. and locked arms...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/179.txt
247,News Online Today,News Online Today,aggregator,POK PROTESTS END IN ARRESTS,,2005/04/06,2005-04-06,ok,"ELODIS, Kronos",29,GAStech|POK,protest|security,3,Fifteen members of the Protectors of Kronos (POK) activist organization were arrested by Kronos federal police yesterday following an dispute at the gates of the Tiskele Bend GAStech facility.,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Online Today/247.txt
423,International News,International News,derivative_international,Protestors Block Traffic to Tiskele Bend Fields,,2005/04/06,2005-04-06,ok,"ABILA, Kronos",158,POK|Government,protest|security,3,"More than a dozen POK protesters were handcuffed and taken into custody by police Tuesday for blocking access to the Tiskele Bend fields. Before police made the arrests shortly after 9 a.m., the protesters were told they were breaking the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/International News/423.txt
781,Kronos Star,Kronos Star,primary_local,Protestors Block Traffic to Tiskele Bend Fields,Marcella Trapani,6 April 2005,2005-04-06,ok,"ABILA, Kronos",207,POK|Government,environment|protest|security,2|3,"More than a dozen POK protesters were handcuffed and taken into custody by police Tuesday for blocking access to the Tiskele Bend fields. Before police made the arrests shortly after 9 a.m., the protesters were told they were breaking the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/781.txt
832,The Orb,The Orb,derivative_international,POK PROTESTS the END IN the ARRESTS,,2005/04/06,2005-04-06,ok,"ELODIS, Kronos",129,GAStech|POK,protest|security,3,Fifteen members of the guards of the organization of activist of Kronos (POK) were stopped by the federal police force of Kronos following yesterday a conflict to the doors of the service of GAStech of curve of Tiskele. The protesters...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Orb/832.txt
760,Daily Pegasus,Daily Pegasus,primary_local,POK PROTESTS THE END IN HALTINGS,,2005/04/07,2005-04-07,ok,"ELODIS, Kronos",134,GAStech|POK,protest|security,3,To the federal police of Kronos they arrested fifteen members of the protectors of the organization of the activist of Kronos (POK) that followed yesterday a conflict in the doors of the facility of GAStech of the curve of Tiskele. The...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Daily Pegasus/760.txt
595,The Guide,The Guide,derivative_international,Traffic of the block from Protestors to the fields of the curve of Tiskele,,2005/04/08,2005-04-08,ok,"ABILA, Kronos",187,POK|Government,environment|protest|security,2|3,More than dozen demonstrators POK handle and seizures in safekeeping by the police were put Tuesday to block the access to the fields of the curve of Tiskele. The demonstrators tomorrow arrived the entrance to the site from the curve of...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Guide/595.txt
621,The Truth,The Truth,derivative_international,The movement of the block-system of Protestors to the areas of bending Tiskele,,2005/04/08,2005-04-08,ok,TITLE: The movement of the block,216,POK|Government,environment|protest|security,2|3,"A lake than the handcuffs for: to pass protesters dozen POK and was taken in preservation police force Tuesday for blocking access to the areas of bending Tiskele. Before the police force the arrests shortly after 9 a.m made, protesters...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Truth/621.txt
730,Worldwise,Worldwise,derivative_international,Traffic of block of protesters to the fields of curve of Tiskele,,2005/04/08,2005-04-08,ok,"ABILA, Kronos",252,POK|Government,environment|protest|security,2|3,More than of the dozen protesters POK were handcuffed and taken in the guard by the police force Tuesday to block the access to the fields of curve of Tiskele. Before the police force made the arrests little time after 9 hours of the...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Worldwise/730.txt
